"Início dos relatórios","Encerramento dos relatórios","Nome da campanha","Veiculação da campanha","Configuração de atribuição",Resultados,"Indicador de resultados",Alcance,Frequência,"Custo por resultados","Orçamento do conjunto de anúncios","Tipo de orçamento do conjunto de anúncios","Valor gasto (BRL)",Término,Impressões,"CPM (custo por 1.000 impressões) (BRL)","Cliques no link",shop_clicks,"CPC (custo por clique no link) (BRL)","CTR (taxa de cliques no link)","Cliques (todos)","CTR (todos)","CPC (todos) (BRL)","Visualizações da página de destino","Custo por visualização da página de destino (BRL)","ROAS de doações","ROAS de compras","Valor de conversão das compras com assistência das lojas","Valor de conversão das compras diretas no site","Resultados (iniciais)","Indicador de resultados (inicial)"
2026-08-13,2026-08-13,"[CONVERSÃO] [CADASTRO] [CBO] [5FE] [AUTO] [FRIO]",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,45,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-13,2026-08-13,"[CONVERSÃO] [CADASTRO] [5FE] [AUTO] [QUENTE] - TODOS ENVOLVIDOS",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-13,2026-08-13,"[CONVERSÃO] [CADASTRO] [5FE] [AUTO] [QUENTE]",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-13,2026-08-13,"[CONVERSÃO] [CADASTRO] [5FE] [AUTO] [QUENTE]",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-13,2026-08-13,"[CONVERSÃO] [CADASTRO] [5FE] [AUTO] [QUENTE]",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-13,2026-08-13,"[CONVERSÃO] [CADASTRO] [5FE] [AUTO] [QUENTE]",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-13,2026-08-13,"[TRÁFEGO] [WHATSAPP] [BLACK FRIDAY] [AUTO] [FRIO]",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-13,2026-08-13,"[CONVERSÃO] [CADASTRO] [BLACK FRIDAY] [AUTO] [QUENTE]",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-13,2026-08-13,"[CONVERSÃO] [CADASTRO] [BLACK FRIDAY] [AUTO] [FRIO]",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-13,2026-08-13,"[CONVERSÃO] [COMPRA] [ABO] [ZOOM] [AUTO] [FRIO] - AULÃO NO ZOOM - PORTUGUÊS",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,75,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-13,2026-08-13,"[MENSAGEM] [DIRECT] [AULA NO ZOOM] [FRIO]",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-13,2026-08-13,"[CONVERSÃO] [COMPRA] [ABO] [ZOOM] [AUTO] [FRIO] [PORTUGAL] - AULÃO NO ZOOM",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-13,2026-08-13,"[CONVERSÃO] [COMPRA] [CBO] [ZOOM] [AUTO] [FRIO] - AULÃO NO ZOOM",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,50,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-13,2026-08-13,"[CONVERSÃO] [COMPRA] [ABO] [ZOOM] [AUTO] [FRIO] - AULÃO NO ZOOM",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-13,2026-08-13,"[CONVERSÃO] [COMPRA] [ABO] [ZOOM] [AUTO] [QUENTE] - AULÃO NO ZOOM",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-13,2026-08-13,"[CONVERSÃO] [COMPRA] [ABO] [ZOOM] [AUTO] [FRIO] - AULÃO NO ZOOM",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-13,2026-08-13,"[CONVERSÃO] [COMPRA] [ABO] [EEM][AUTO] [FRIO] - RMKT",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-13,2026-08-13,"[CONVERSÃO] [COMPRA] [CBO] [EEM][AUTO] [QUENTE] - RMKT",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,125,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-13,2026-08-13,"[TRÁFEGO] [LEMBRETE] [CBO] [TODAS AS AULAS [EEM] [AUTO] [FRIO] - CORTES DAS AULAS",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,200,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-13,2026-08-13,"[TRÁFEGO] [LEMBRETE] [CBO] [TODAS AS AULAS [EEM] [AUTO] [FRIO] - TODAS AS AULAS LIBERADAS",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,90,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-13,2026-08-13,"[VIDEO VIEW] [CONTEUDO] [CBO] [AULA3] [EEM] [AUTO] [FRIO] - CORTES DA AULA 2",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-13,2026-08-13,"[VIDEO VIEW] [LEMBRETE] [CBO] [AULA3] [EEM] [AUTO] [FRIO] - AULA 3",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,100,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-13,2026-08-13,"[ALCANCE] [LEMBRETE] [LIVE [EEM] [AUTO] [FRIO] - LIVE AQUECIMENTO",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-13,2026-08-13,"[TRÁFEGO] [LEMBRETE] [CBO] [AULA3] [EEM] [AUTO] [FRIO] - AULA 3",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,300,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-13,2026-08-13,"[VIDEO VIEW] [LEMBRETE] [CBO] [AULA2] [EEM] [AUTO] [FRIO] - AULA 2",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,100,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-13,2026-08-13,"[ALCANCE] [LEMBRETE] [AULA2] [EEM] [AUTO] [FRIO] - AULA 2",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-13,2026-08-13,"[TRÁFEGO] [LEMBRETE] [CBO] [AULA2] [EEM] [AUTO] [FRIO] - AULA 2",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,120,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-13,2026-08-13,"[VIDEO VIEW] [LEMBRETE] [AULA1] [EEM] [AUTO] [FRIO] - AULA 1",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-13,2026-08-13,"[TRÁFEGO] [LEMBRETE] [CBO] [AULA1] [EEM] [AUTO] [FRIO] - AULA 1",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,120,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-13,2026-08-13,"[ALCANCE] [LEMBRETE] [EEM] [AUTO] [FRIO]",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-13,2026-08-13,"[TRÁFEGO] [LEMBRETE] [AULA1] [EEM] [AUTO] [FRIO] - AULA 1",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-13,2026-08-13,"[CONVERSÃO] [LEADS] [EEM] [AUTO] [FRIO] -  EUA",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-13,2026-08-13,"[ALCANCE] [LEMBRETE] [EEM] [AUTO] [FRIO]",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-13,2026-08-13,"[CONVERSÃO] [LEADS] [EEM] [AUTO] [FRIO] - INTERESSE -  ESCALA  013 - 014",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-13,2026-08-13,"[CONVERSÃO] [LEADS] [EEM] [AUTO] [FRIO] - INTERESSE - ESACALA",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-13,2026-08-13,"[CONVERSÃO] [LEADS] [EEM] [AUTO] [FRIO] - INTERESSE - TESTE DE CRIATIVOS",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-13,2026-08-13,"Cópia  — [CONVERSÃO] [LEADS] [EEM] [AUTO] [FRIO] - INTERESSE",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-13,2026-08-13,"[CONVERSÃO] [LEADS] [EEM] [AUTO] [FRIO] - INTERESSE",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-13,2026-08-13,"[CONVERSÃO] [LEADS] [EEM] [AUTO] [QUENTE]",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-13,2026-08-13,"[ENGAJAMENTO] [MARCOS]",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,20,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-13,2026-08-13,"[VISUALIZAÇÃO DE VÍDEO] [MARCOS]",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,20,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-13,2026-08-13,"[RP] [CONVERSÃO] Teste Público",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-13,2026-08-13,"[WPP] RAFAELA",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,50,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-13,2026-08-13,"[CONVERSÃO] OSDE - Semelhantes",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,100,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-13,2026-08-13,"[CONVERSÃO] OSDE NOVA 4",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,100,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-13,2026-08-13,"[CONVERSÃO] OSDE NOVA 3",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,50,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-13,2026-08-13,"[WPP] OSDE NOVA",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,100,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-13,2026-08-13,"[CONVERSÃO] REMARTKETING NOVA",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,100,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-13,2026-08-13,"[CONVERSÃO] OSDE NOVA 2",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,200,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-13,2026-08-13,"[CONVERSÃO] OSDE NOVA - Thais",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,50,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-13,2026-08-13,"[CONVERSÃO] OSDE NOVA - Anitta",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,100,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-13,2026-08-13,"[CONVERSÃO] OSDE NOVA - 24horas",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,150,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-13,2026-08-13,"[CONVERSÃO] OSDE NOVA - Engajados",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,100,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-13,2026-08-13,"[CONVERSÃO] OSDE NOVA",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,100,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-13,2026-08-13,"[ALCANCE] LISTA DE ESPERA",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,10,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-13,2026-08-13,"[TRÁFEGO] LISTA DE ESPERA",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,15,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-13,2026-08-13,"[AFILIAGRAM] [CONVERSÃO]",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,50,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-13,2026-08-13,"[MMM] [CONVERSÃO]",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-13,2026-08-13,"[VISUALIZAÇÃO] Thaís",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,20,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-13,2026-08-13,"[CONVERSÃO] OSDE - Anitta",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-13,2026-08-13,"[CONVERSÃO] OSDE - Virada",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,30,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-13,2026-08-13,"[VISUALIZAÇÃO] Reflexão sociedade",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,10,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-13,2026-08-13,"[CONVERSÃO] OSDE - 24 horas",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,150,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-13,2026-08-13,"[CONVERSÃO] OSDE - Thruplay",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,30,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-13,2026-08-13,"[CONVERSÃO] OSDE - Explicação",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,30,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-13,2026-08-13,"[VISUALIZAÇÃO] Explicando emoções",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,10,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-13,2026-08-13,"[VISUALIZAÇÃO] Processo Anitta",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,20,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-13,2026-08-13,"[CONVERSÃO] OSDE - Engajados",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,250,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-13,2026-08-13,"[TRÁFEGO] Famosos",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,10,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-13,2026-08-13,"[CONVERSÃO] OSDE - Semelhante",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,20,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-13,2026-08-13,"[TRÁFEGO] OSDE - FB",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,10,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-13,2026-08-13,"[CONVERSÃO] OSDE - Visitantes",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-13,2026-08-13,"[CONVERSÃO] REMARTKETING",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-13,2026-08-13,"[VISUALIZAÇÃO] OSDE - Depoimentos",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,15,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-13,2026-08-13,"[CONVERSÃO] OSDE - V9",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,20,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-13,2026-08-13,"[CONVERSÃO] OSDE - V8",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,20,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-13,2026-08-13,"[CONVERSÃO] OSDE - V7",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,30,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-13,2026-08-13,"[CONVERSÃO] OSDE - V6",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,50,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-13,2026-08-13,"[CONVERSÃO] OSDE - V5",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,20,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-13,2026-08-13,"[CONVERSÃO] OSDE - V4",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,20,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-13,2026-08-13,"[CONVERSÃO] OSDE - V3",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,20,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-13,2026-08-13,"[CONVERSÃO] OSDE - V2",inactive,"Clique de 7 dias",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-13,2026-08-13,"[CONVERSÃO] OSDE",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,350,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-13,2026-08-13,"[CONVERSÃO] OSDE - BLACK",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,50,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-13,2026-08-13,"[TRÁFEGO] Venda Black - SDE",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,100,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-13,2026-08-13,"[TRÁFEGO] BLACK FRIDAY",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,20,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-13,2026-08-13,"[TRÁFEGO] AULÃO",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,15,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-13,2026-08-13,"[VÍDEO] LP",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,10,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-13,2026-08-13,"[TRÁFEGO] LP",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,15,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-13,2026-08-13,"[MENSAGEM] SDM",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,10,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-12,2026-08-12,"[PET] Teste Vertical - Conversão (Compra)",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,150,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-12,2026-08-12,"01 - EVOLUTE - Vendas - Frio Testes",active,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",1,actions:offsite_conversion.fb_pixel_purchase,1107,1.075881,175.98,"Usando o orçamento do conjunto de anúncios",0,175.98,Contínuo,1191,147.758186,37,,4.756216,3.106633,49,4.11419,3.591429,36,4.888333,,3.819809,0,672.21,,
2026-08-12,2026-08-12,"02 - EVOLUTE - Vendas - Frio Prospecção",active,"Clique de 7 dias ou visualização de 1 dia",,,3370,1.200297,,530,Diário,528.51,Contínuo,4045,130.657602,79,,6.69,1.953028,98,2.422744,5.392959,75,7.0468,,,0,0,,
2026-08-12,2026-08-12,"[GP] CONVERSÃO TESTES - CBO",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,50,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-12,2026-08-12,"[GP] CONVERSÃO - CBO",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,50,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-12,2026-08-12,"[REMIND] [TESTE JUNHO STORIES]",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-12,2026-08-12,"03 - EVOLUTE - Engajamento - Aquecimento",active,"Clique de 7 dias ou visualização de 1 dia",210,video_thruplay_watched_actions,1159,1.078516,0.04742857,"Usando o orçamento do conjunto de anúncios",0,9.96,Contínuo,1250,7.968,1,,9.96,0.08,18,1.44,0.553333,1,9.96,,,0,0,,
2026-08-12,2026-08-12,"04 - EVOLUTE - Tráfego - Aquecimento",active,"Clique de 1 dia",59,profile_visit_view,1842,1.061889,0.38084746,"Usando o orçamento do conjunto de anúncios",0,22.47,Contínuo,1956,11.48773,67,,0.335373,3.425358,73,3.732106,0.307808,13,1.728462,,,0,0,,
2026-08-12,2026-08-12,"[GP] Campanha Live",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-12,2026-08-12,"[REMIND] [TOPO] [SEGUIDORES] Campanha de aquisição de pessoas",inactive,"Clique de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-12,2026-08-12,"05 - EVOLUTE - Vendas - Remarketing",active,"Configurações de vários atributos",2,actions:offsite_conversion.fb_pixel_purchase,5031,1.464321,250.315,"Usando o orçamento do conjunto de anúncios",0,500.63,Contínuo,7367,67.955749,132,,3.792652,1.791774,170,2.307588,2.944882,125,4.00504,,4.042686,0,2023.89,,
2026-08-12,2026-08-12,"[REMIND] [LEADS] [LP] Campanha de leads",inactive,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-12,2026-08-12,"[CONVERSÃO) Mr. Carvalho - Noivas",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,30,Diário,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-12,2026-08-12,"06 - EVOLUTE - Vendas - Testes Público e Criativo",active,"Configurações de vários atributos",5,actions:offsite_conversion.fb_pixel_purchase,13220,1.217549,225.938,"Usando o orçamento do conjunto de anúncios",0,1129.69,Contínuo,16096,70.184518,257,,4.395681,1.59667,381,2.367048,2.965066,244,4.629877,,8.959901,0,10121.91,,
2026-08-12,2026-08-12,"[REMIND] [MEIO] [FORMS] Geração de leads",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-12,2026-08-12,"[REMIND] [TOPO] [VÍDEO] Campanha de engajamento",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-12,2026-08-12,"[TRÁFEGO] Mr. Carvalho - Leads Grupo",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-12,2026-08-12,"[MR CARVALHO] Leads Grupo",inactive,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,0,0,,"Usando o orçamento do conjunto de anúncios",0,0,Contínuo,0,0,,,,,0,0,0,,,,,0,0,,
